filename,source_category,decision,fracture_location,view_type,hardware_present,image_quality,primary_reason,confidence,status
Non_fractured/IMG0002095.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002096.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002097.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002098.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002099.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002100.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002101.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002102.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002103.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002104.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002107.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002108.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002109.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002110.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002111.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002112.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002113.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002114.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002115.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002116.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002117.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002118.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002119.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002120.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002121.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002124.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002125.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002128.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002129.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002130.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002131.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002132.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002133.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002134.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002135.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002136.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002137.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002138.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002139.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002140.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002141.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002142.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002143.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002144.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002145.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002146.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002147.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002150.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002151.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002152.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002153.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002154.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002155.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002156.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002157.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002158.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002159.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002160.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002161.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002162.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002163.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002164.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002167.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002168.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002169.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002170.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002171.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002172.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002173.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002174.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002175.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002176.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002177.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002178.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002179.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002182.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002183.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002184.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002185.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002186.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002187.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002188.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002189.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002190.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002191.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002192.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002193.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002194.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002195.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002196.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002197.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002198.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002199.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002200.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002201.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002202.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002203.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002204.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002205.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002206.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002207.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002209.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002210.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002211.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002212.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002213.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002214.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002215.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002216.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002217.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002218.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002219.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002220.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002221.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002222.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002223.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002224.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002226.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002227.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002228.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002229.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002230.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002231.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002232.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002233.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002234.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002235.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002236.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002237.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002238.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002239.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002240.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002241.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002242.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002243.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002244.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002245.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002246.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002247.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002248.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002249.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002250.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002251.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002252.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002253.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002254.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002255.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002256.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002257.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002258.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002259.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002260.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002261.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002262.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002263.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002264.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002266.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002267.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002268.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002269.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002270.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002271.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002273.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002275.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002276.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002277.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002278.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
Non_fractured/IMG0002279.jpg,Non_fractured,EXCLUDE,N/A,Unclear,No,N/A,Source-labeled non-fractured; no fracture present (fails inclusion criterion 3).,High,done
